5009	inline	func	num
5004	inline	func	nmod
5048	inline	func	num
5003	inline	func	nmod
5051	inline	func	compmod
5002	inline	func	conj
5054	inline	func	p
4997	inline	func	ROOT
7095	inline	func	det
7098	inline	func	num
7097	inline	func	amod
7101	inline	func	poss
7094	inline	func	nsubj
7104	inline	func	p
7107	inline	func	p
7112	inline	func	compmod
7111	inline	func	adpobj
7110	inline	func	adpmod
7109	inline	func	partmod
7106	inline	func	attr
7118	inline	func	prt
7093	inline	func	ROOT
7125	inline	func	det
7124	inline	func	dobj
7128	inline	func	p
7131	inline	func	det
7130	inline	func	nmod
7136	inline	func	num
7135	inline	func	adpobj
7134	inline	func	adpmod
7141	inline	func	adpobj
7140	inline	func	adpmod
7123	inline	func	ROOT
7150	inline	func	amod
7152	inline	func	det
7149	inline	func	dobj
7155	inline	func	mark
7148	inline	func	advcl
7159	inline	func	det
7158	inline	func	dobj
7162	inline	func	p
7147	inline	func	ROOT
7170	inline	func	aux
7173	inline	func	det
7175	inline	func	cc
7177	inline	func	conj
7172	inline	func	nsubj
7180	inline	func	mark
7169	inline	func	ccomp
7168	inline	func	acomp
7184	inline	func	nsubj
7167	inline	func	ROOT
7192	inline	func	adpobj
7191	inline	func	adpmod
7190	inline	func	nsubj
7200	inline	func	adpobj
7199	inline	func	adpmod
7198	inline	func	partmod
7205	inline	func	cc
7207	inline	func	conj
7204	inline	func	amod
7197	inline	func	adpobj
7196	inline	func	adpmod
7212	inline	func	p
7189	inline	func	ROOT
7219	inline	func	det
7221	inline	func	poss
7218	inline	func	nsubj
7224	inline	func	cc
7227	inline	func	advmod
7226	inline	func	conj
7230	inline	func	p
7233	inline	func	num
7232	inline	func	dobj
7237	inline	func	advmod
7240	inline	func	amod
7242	inline	func	det
7239	inline	func	dobj
7236	inline	func	partmod
7217	inline	func	ROOT
7253	inline	func	p
7255	inline	func	p
7252	inline	func	appos
7258	inline	func	det
7251	inline	func	adpobj
7250	inline	func	adpmod
7262	inline	func	p
7249	inline	func	ROOT
7268	inline	func	compmod
7270	inline	func	p
7272	inline	func	p
7276	inline	func	adpobj
7275	inline	func	adpmod
7281	inline	func	appos
7283	inline	func	poss
7280	inline	func	adpobj
7279	inline	func	adpmod
7274	inline	func	partmod
7267	inline	func	ROOT
9351	inline	func	conj
9353	inline	func	cc
9355	inline	func	det
9350	inline	func	dobj
9360	inline	func	det
9362	inline	func	det
9359	inline	func	adpobj
9358	inline	func	adpmod
9366	inline	func	p
9368	inline	func	p
9370	inline	func	aux
9373	inline	func	compmod
9375	inline	func	p
9372	inline	func	nsubj
9349	inline	func	ROOT
9383	inline	func	det
9382	inline	func	dobj
9386	inline	func	p
9388	inline	func	aux
9381	inline	func	ROOT
9394	inline	func	cc
9396	inline	func	p
9399	inline	func	advmod
9401	inline	func	aux
9398	inline	func	conj
9406	inline	func	p
9408	inline	func	adpobj
9410	inline	func	p
9405	inline	func	adpmod
9404	inline	func	xcomp
9414	inline	func	iobj
9393	inline	func	ROOT
9420	inline	func	p
9422	inline	func	aux
9419	inline	func	ROOT
9429	inline	func	amod
9428	inline	func	dobj
9432	inline	func	p
9435	inline	func	adpobj
9434	inline	func	adpmod
9438	inline	func	aux
9427	inline	func	ROOT
9444	inline	func	amod
9446	inline	func	det
9443	inline	func	ROOT
9455	inline	func	det
9454	inline	func	adpobj
9453	inline	func	adpmod
9452	inline	func	adpobj
9460	inline	func	p
9451	inline	func	ROOT
9466	inline	func	aux
9469	inline	func	adpobj
9468	inline	func	adpmod
9472	inline	func	cc
9474	inline	func	p
9478	inline	func	det
9477	inline	func	dobj
9476	inline	func	conj
9465	inline	func	ROOT
9486	inline	func	neg
9488	inline	func	p
9490	inline	func	nsubj
9485	inline	func	ROOT
9497	inline	func	p
9499	inline	func	cc
9496	inline	func	advcl
9502	inline	func	nsubj
9504	inline	func	p
9507	inline	func	det
9506	inline	func	dobj
9495	inline	func	ROOT
9514	inline	func	iobj
9516	inline	func	p
9519	inline	func	det
9521	inline	func	cc
9523	inline	func	conj
9518	inline	func	dobj
9513	inline	func	ROOT
9530	inline	func	aux
9533	inline	func	amod
9532	inline	func	dobj
9536	inline	func	xcomp
9538	inline	func	p
9529	inline	func	ROOT
9544	inline	func	aux
9546	inline	func	p
9549	inline	func	det
9548	inline	func	dobj
9543	inline	func	ROOT
9558	inline	func	compmod
9557	inline	func	adpobj
9556	inline	func	adpmod
9564	inline	func	p
9566	inline	func	adpobj
9568	inline	func	p
9563	inline	func	adpmod
9562	inline	func	conj
9572	inline	func	p
9574	inline	func	cc
9555	inline	func	ROOT
9580	inline	func	aux
9582	inline	func	p
9584	inline	func	advmod
9579	inline	func	ROOT
9590	inline	func	aux
9594	inline	func	amod
9593	inline	func	adpobj
9592	inline	func	adpmod
9598	inline	func	p
9601	inline	func	aux
9604	inline	func	adpobj
9603	inline	func	adpmod
9600	inline	func	conj
9608	inline	func	cc
9613	inline	func	adpobj
9612	inline	func	adpmod
9611	inline	func	adpobj
9617	inline	func	p
9610	inline	func	adpmod
9589	inline	func	ROOT
9624	inline	func	expl
9627	inline	func	conj
9629	inline	func	cc
9626	inline	func	acomp
9634	inline	func	adpobj
9633	inline	func	adpmod
9637	inline	func	acomp
9632	inline	func	conj
9640	inline	func	p
9642	inline	func	cc
9644	inline	func	nsubj
9623	inline	func	ROOT
9650	inline	func	expl
9652	inline	func	acomp
9654	inline	func	p
9656	inline	func	nsubj
9649	inline	func	ROOT
11590	inline	func	p
11592	inline	func	amod
11594	inline	func	amod
11589	inline	func	ROOT
11600	inline	func	p
11603	inline	func	amod
11606	inline	func	adpobj
11605	inline	func	adpmod
11609	inline	func	det
11602	inline	func	nmod
11612	inline	func	aux
11615	inline	func	compmod
11617	inline	func	p
11622	inline	func	advmod
11621	inline	func	nsubj
11625	inline	func	aux
11627	inline	func	dobj
11620	inline	func	rcmod
11630	inline	func	advmod
11619	inline	func	appos
11633	inline	func	p
11614	inline	func	nsubj
11599	inline	func	ROOT
11640	inline	func	p
11642	inline	func	p
11645	inline	func	advmod
11647	inline	func	advmod
11650	inline	func	amod
11652	inline	func	det
11649	inline	func	dobj
11655	inline	func	p
11658	inline	func	cc
11663	inline	func	adpobj
11662	inline	func	adpmod
11661	inline	func	dobj
11669	inline	func	det
11668	inline	func	advmod
11672	inline	func	aux
11674	inline	func	dobj
11667	inline	func	advcl
11660	inline	func	conj
11679	inline	func	advmod
11678	inline	func	acomp
11657	inline	func	partmod
11683	inline	func	mark
11644	inline	func	advcl
11686	inline	func	acomp
11688	inline	func	neg
11639	inline	func	ROOT
11694	inline	func	advmod
11696	inline	func	p
11699	inline	func	poss
11704	inline	func	adpobj
11703	inline	func	adpmod
11702	inline	func	adpobj
11701	inline	func	adpmod
11709	inline	func	p
11713	inline	func	num
11712	inline	func	dobj
11716	inline	func	nsubj
11711	inline	func	rcmod
11719	inline	func	det
11698	inline	func	dobj
11722	inline	func	aux
11724	inline	func	nsubj
11693	inline	func	ROOT
11730	inline	func	p
11735	inline	func	poss
11737	inline	func	det
11734	inline	func	adpobj
11733	inline	func	adpmod
11742	inline	func	det
11745	inline	func	adpobj
11744	inline	func	adpmod
11741	inline	func	dobj
11732	inline	func	adpobj
11729	inline	func	ROOT
11754	inline	func	nsubj
11756	inline	func	dobj
11753	inline	func	ROOT
11763	inline	func	mark
11766	inline	func	aux
11765	inline	func	aux
11769	inline	func	iobj
11762	inline	func	ccomp
11772	inline	func	p
11761	inline	func	ROOT
11778	inline	func	dobj
11780	inline	func	p
11782	inline	func	p
11785	inline	func	nsubj
11787	inline	func	dobj
11790	inline	func	adpobj
11789	inline	func	adpmod
11793	inline	func	advmod
11795	inline	func	mark
11784	inline	func	ccomp
11798	inline	func	nsubj
11777	inline	func	ROOT
11806	inline	func	appos
11808	inline	func	det
11805	inline	func	adpobj
11804	inline	func	adpmod
11812	inline	func	p
11803	inline	func	ROOT
11818	inline	func	acomp
11822	inline	func	poss
11824	inline	func	det
11821	inline	func	dobj
11820	inline	func	partmod
11828	inline	func	p
11830	inline	func	p
11833	inline	func	acomp
11836	inline	func	iobj
11839	inline	func	det
11838	inline	func	dobj
11842	inline	func	mark
11835	inline	func	ccomp
11832	inline	func	partmod
11846	inline	func	p
11851	inline	func	p
11853	inline	func	p
11850	inline	func	appos
11858	inline	func	compmod
11857	inline	func	adpobj
11856	inline	func	adpmod
11849	inline	func	adpobj
11848	inline	func	adpmod
11865	inline	func	p
11864	inline	func	advmod
11817	inline	func	ROOT
11872	inline	func	advmod
11876	inline	func	det
11875	inline	func	advmod
11881	inline	func	advmod
11884	inline	func	det
11883	inline	func	dobj
11887	inline	func	aux
11890	inline	func	det
11892	inline	func	amod
11889	inline	func	nsubj
11895	inline	func	mark
11880	inline	func	advcl
11899	inline	func	adpobj
11898	inline	func	mwe
11879	inline	func	advmod
11903	inline	func	p
11905	inline	func	aux
11874	inline	func	xcomp
11908	inline	func	p
11911	inline	func	p
11910	inline	func	prt
11871	inline	func	ROOT
11918	inline	func	aux
11921	inline	func	advmod
11923	inline	func	amod
11925	inline	func	det
11920	inline	func	dobj
11928	inline	func	p
11930	inline	func	cc
11917	inline	func	ROOT
14107	inline	func	poss
14106	inline	func	adpobj
14105	inline	func	adpmod
14104	inline	func	partmod
14103	inline	func	adpobj
14102	inline	func	adpmod
14114	inline	func	advmod
14101	inline	func	acomp
14118	inline	func	aux
14121	inline	func	det
14124	inline	func	neg
14123	inline	func	amod
14128	inline	func	iobj
14131	inline	func	amod
14130	inline	func	dobj
14134	inline	func	advmod
14136	inline	func	nsubj
14127	inline	func	rcmod
14139	inline	func	amod
14120	inline	func	nsubj
14143	inline	func	advmod
14142	inline	func	mark
14117	inline	func	advcl
14147	inline	func	p
14100	inline	func	parataxis
14150	inline	func	p
14152	inline	func	p
14156	inline	func	advmod
14155	inline	func	advmod
14161	inline	func	partmod
14160	inline	func	adpobj
14159	inline	func	adpmod
14166	inline	func	adpobj
14165	inline	func	adpmod
14154	inline	func	amod
14099	inline	func	ROOT
14174	inline	func	p
14180	inline	func	advmod
14184	inline	func	amod
14187	inline	func	adpobj
14186	inline	func	adpmod
14183	inline	func	adpobj
14182	inline	func	adpmod
14192	inline	func	aux
14179	inline	func	rcmod
14195	inline	func	p
14197	inline	func	det
14178	inline	func	adpobj
14177	inline	func	adpmod
14176	inline	func	acomp
14203	inline	func	advmod
14206	inline	func	det
14205	inline	func	adpobj
14202	inline	func	adpmod
14173	inline	func	ROOT
14215	inline	func	dobj
14217	inline	func	xcomp
14219	inline	func	advmod
14221	inline	func	mark
14214	inline	func	ccomp
14224	inline	func	p
14226	inline	func	nsubj
14213	inline	func	ROOT
14232	inline	func	det
14234	inline	func	cc
14238	inline	func	compmod
14237	inline	func	appos
14241	inline	func	det
14236	inline	func	conj
14231	inline	func	ROOT
14248	inline	func	p
14251	inline	func	advmod
14253	inline	func	advmod
14250	inline	func	conj
14256	inline	func	cc
14259	inline	func	det
14261	inline	func	amod
14258	inline	func	dobj
14247	inline	func	ROOT
14268	inline	func	p
14271	inline	func	mark
14273	inline	func	neg
14276	inline	func	det
14275	inline	func	dobj
14282	inline	func	adpobj
14281	inline	func	adpmod
14280	inline	func	partmod
14286	inline	func	p
14279	inline	func	nsubj
14270	inline	func	ccomp
14291	inline	func	amod
14293	inline	func	amod
14295	inline	func	det
14290	inline	func	nsubj
14267	inline	func	ROOT
14303	inline	func	advmod
14302	inline	func	nsubj
14306	inline	func	p
14308	inline	func	p
14311	inline	func	iobj
14313	inline	func	advmod
14319	inline	func	amod
14321	inline	func	advmod
14324	inline	func	adpobj
14323	inline	func	adpmod
14318	inline	func	rcmod
14328	inline	func	amod
14317	inline	func	adpobj
14316	inline	func	adpmod
14315	inline	func	csubj
14310	inline	func	conj
14334	inline	func	cc
14340	inline	func	det
14342	inline	func	amod
14339	inline	func	adpobj
14338	inline	func	adpmod
14337	inline	func	attr
14336	inline	func	conj
14349	inline	func	det
14352	inline	func	adpobj
14351	inline	func	adpmod
14348	inline	func	dobj
14301	inline	func	ROOT
14360	inline	func	acomp
14362	inline	func	p
14366	inline	func	det
14368	inline	func	amod
14365	inline	func	adpobj
14364	inline	func	adpmod
14359	inline	func	ROOT
14378	inline	func	num
14377	inline	func	nmod
14376	inline	func	nmod
14383	inline	func	conj
14385	inline	func	p
14387	inline	func	cc
14389	inline	func	compmod
14382	inline	func	nsubj
14392	inline	func	iobj
14395	inline	func	mark
14399	inline	func	amod
14401	inline	func	det
14398	inline	func	adpobj
14397	inline	func	adpmod
14406	inline	func	amod
14408	inline	func	det
14405	inline	func	dobj
14411	inline	func	aux
14394	inline	func	advcl
14414	inline	func	p
14417	inline	func	compmod
14419	inline	func	compmod
14421	inline	func	p
14424	inline	func	num
14423	inline	func	nmod
14428	inline	func	compmod
14430	inline	func	compmod
14427	inline	func	nmod
14433	inline	func	p
14435	inline	func	p
14437	inline	func	compmod
14416	inline	func	nsubj
14375	inline	func	ROOT
15016	inline	func	p
15019	inline	func	advmod
15018	inline	func	partmod
15015	inline	func	ROOT
15026	inline	func	p
15030	inline	func	det
15032	inline	func	amod
15029	inline	func	adpobj
15028	inline	func	adpmod
15037	inline	func	adpobj
15036	inline	func	adpmod
15025	inline	func	ROOT
15044	inline	func	p
15048	inline	func	appos
15047	inline	func	adpobj
15046	inline	func	adpmod
15043	inline	func	ROOT
15055	inline	func	ROOT
15060	inline	func	p
15059	inline	func	ROOT
15066	inline	func	p
15065	inline	func	ROOT
15073	inline	func	p
15076	inline	func	compmod
15075	inline	func	appos
15079	inline	func	p
15081	inline	func	amod
15072	inline	func	nmod
15084	inline	func	iobj
15086	inline	func	p
15089	inline	func	compmod
15091	inline	func	cc
15094	inline	func	compmod
15093	inline	func	conj
15088	inline	func	attr
15099	inline	func	det
15098	inline	func	nsubj
15071	inline	func	ROOT
17596	inline	func	nmod
17599	inline	func	compmod
17601	inline	func	compmod
17603	inline	func	compmod
17598	inline	func	nsubjpass
17608	inline	func	adpobj
17607	inline	func	adpmod
17611	inline	func	num
17606	inline	func	nsubjpass
17615	inline	func	p
17618	inline	func	compmod
17620	inline	func	compmod
17622	inline	func	compmod
17617	inline	func	appos
17625	inline	func	num
17614	inline	func	dep
17628	inline	func	p
17631	inline	func	amod
17634	inline	func	adpobj
17633	inline	func	adpmod
17637	inline	func	det
17630	inline	func	dobj
17640	inline	func	aux
17643	inline	func	num
17642	inline	func	nsubjpass
17647	inline	func	compmod
17649	inline	func	compmod
17651	inline	func	compmod
17653	inline	func	compmod
17646	inline	func	nsubjpass
17595	inline	func	ROOT
17660	inline	func	nsubj
17663	inline	func	amod
17665	inline	func	det
17662	inline	func	dobj
17670	inline	func	amod
17672	inline	func	det
17669	inline	func	adpobj
17668	inline	func	adpmod
17676	inline	func	p
17678	inline	func	aux
17659	inline	func	ROOT
17686	inline	func	det
17689	inline	func	det
17688	inline	func	nmod
17692	inline	func	advmod
17685	inline	func	dobj
17696	inline	func	aux
17695	inline	func	aux
17699	inline	func	nsubj
17684	inline	func	rcmod
17702	inline	func	p
17683	inline	func	ROOT
17710	inline	func	compmod
17709	inline	func	nmod
17708	inline	func	nmod
17707	inline	func	ROOT
17718	inline	func	p
17721	inline	func	det
17726	inline	func	det
17728	inline	func	amod
17725	inline	func	conj
17731	inline	func	cc
17733	inline	func	det
17724	inline	func	adpobj
17723	inline	func	adpmod
17720	inline	func	nsubj
17739	inline	func	det
17738	inline	func	dobj
17717	inline	func	ROOT
17746	inline	func	det
17748	inline	func	cc
17753	inline	func	amod
17755	inline	func	det
17752	inline	func	adpobj
17751	inline	func	adpmod
17759	inline	func	amod
17761	inline	func	det
17750	inline	func	conj
17764	inline	func	p
17767	inline	func	det
17766	inline	func	conj
17772	inline	func	det
17771	inline	func	adpobj
17770	inline	func	adpmod
17745	inline	func	ROOT
17780	inline	func	aux
17783	inline	func	adpobj
17782	inline	func	adpmod
17786	inline	func	p
17788	inline	func	neg
17779	inline	func	ROOT
17794	inline	func	aux
17799	inline	func	adpobj
17798	inline	func	adpmod
17802	inline	func	det
17797	inline	func	dobj
17796	inline	func	xcomp
17812	inline	func	nsubj
17814	inline	func	advmod
17816	inline	func	advmod
17818	inline	func	aux
17811	inline	func	rcmod
17810	inline	func	adpobj
17809	inline	func	mwe
17808	inline	func	adpmod
17807	inline	func	conj
17825	inline	func	cc
17806	inline	func	conj
17828	inline	func	p
17830	inline	func	cc
17832	inline	func	advmod
17793	inline	func	ROOT
17838	inline	func	aux
17841	inline	func	aux
17840	inline	func	aux
17844	inline	func	cc
17846	inline	func	p
17849	inline	func	nsubj
17852	inline	func	adpobj
17851	inline	func	adpmod
17855	inline	func	advmod
17848	inline	func	conj
17859	inline	func	det
17862	inline	func	adpobj
17861	inline	func	adpmod
17858	inline	func	dobj
17837	inline	func	ROOT
17870	inline	func	auxpass
17873	inline	func	adpobj
17872	inline	func	adpmod
17876	inline	func	cc
17880	inline	func	det
17879	inline	func	nsubj
17883	inline	func	aux
17878	inline	func	conj
17886	inline	func	p
17889	inline	func	det
17888	inline	func	nsubjpass
17869	inline	func	ROOT
17898	inline	func	det
17900	inline	func	poss
17897	inline	func	conj
17903	inline	func	cc
17896	inline	func	nsubj
17906	inline	func	p
17909	inline	func	det
17911	inline	func	appos
17914	inline	func	advmod
17913	inline	func	amod
17908	inline	func	dobj
17895	inline	func	ROOT
17922	inline	func	advmod
17924	inline	func	cc
17929	inline	func	det
17931	inline	func	amod
17928	inline	func	adpobj
17927	inline	func	adpmod
17935	inline	func	aux
17926	inline	func	conj
17938	inline	func	p
17940	inline	func	cc
17921	inline	func	ROOT
17946	inline	func	aux
17951	inline	func	adpobj
17950	inline	func	adpmod
17954	inline	func	det
17949	inline	func	dobj
17948	inline	func	xcomp
17958	inline	func	p
17960	inline	func	advmod
17945	inline	func	ROOT
19578	inline	func	p
19580	inline	func	amod
19582	inline	func	amod
19577	inline	func	ROOT
19589	inline	func	det
19588	inline	func	nsubj
19592	inline	func	p
19597	inline	func	det
19596	inline	func	adpobj
19595	inline	func	adpmod
19594	inline	func	acomp
19603	inline	func	compmod
19605	inline	func	p
19610	inline	func	amod
19609	inline	func	adpobj
19608	inline	func	adpmod
19614	inline	func	advmod
19607	inline	func	amod
19617	inline	func	p
19619	inline	func	cc
19602	inline	func	dep
19587	inline	func	ROOT
19628	inline	func	det
19630	inline	func	amod
19627	inline	func	conj
19633	inline	func	cc
19636	inline	func	adpobj
19635	inline	func	adpmod
19639	inline	func	det
19626	inline	func	dobj
19642	inline	func	p
19644	inline	func	aux
19647	inline	func	det
19649	inline	func	amod
19646	inline	func	nsubj
19625	inline	func	ROOT
19656	inline	func	advmod
19660	inline	func	nsubj
19664	inline	func	adpobj
19663	inline	func	adpmod
19662	inline	func	partmod
19668	inline	func	dobj
19659	inline	func	rcmod
19671	inline	func	amod
19658	inline	func	nsubj
19674	inline	func	cc
19678	inline	func	cc
19680	inline	func	conj
19677	inline	func	acomp
19683	inline	func	advmod
19676	inline	func	conj
19686	inline	func	p
19688	inline	func	p
19690	inline	func	iobj
19655	inline	func	ROOT
19696	inline	func	p
19699	inline	func	amod
19703	inline	func	poss
19702	inline	func	adpobj
19701	inline	func	adpmod
19707	inline	func	det
19698	inline	func	dobj
19710	inline	func	aux
19695	inline	func	ROOT
19717	inline	func	mark
19720	inline	func	poss
19722	inline	func	det
19719	inline	func	dobj
19726	inline	func	poss
19728	inline	func	det
19725	inline	func	nsubj
19716	inline	func	advcl
19732	inline	func	p
19734	inline	func	p
19737	inline	func	adpobj
19736	inline	func	adpmod
19715	inline	func	ROOT
19744	inline	func	nsubj
19746	inline	func	dobj
19743	inline	func	ROOT
19752	inline	func	p
19755	inline	func	aux
19757	inline	func	advmod
19760	inline	func	det
19759	inline	func	dobj
19754	inline	func	xcomp
19751	inline	func	ROOT
19768	inline	func	p
19771	inline	func	det
19773	inline	func	p
19776	inline	func	det
19775	inline	func	conj
19779	inline	func	cc
19770	inline	func	ccomp
19767	inline	func	ROOT
19786	inline	func	expl
19788	inline	func	p
19791	inline	func	det
19794	inline	func	nsubj
19797	inline	func	amod
19796	inline	func	dobj
